Project,Bug_ID,Technique,Target_Classes,Suite_Available,Test_Files,Suite_SHA256,Inventory_Status,Error_Detail
Closure,120,Gemini 3.8 Flash,com.google.javascript.jscomp.ReferenceCollectingCallback,YES,ReferenceCollectingCallbackGeminiTest.java,7ab4ceb0855078e1525cdd8043cddcd5116066ca677052cd7d8c941f122f2e15,READY,
Closure,121,IPO (Native IPO),com.google.javascript.jscomp.InlineVariables,NO,,,NO_SUITE,
Closure,121,MIO (EvoSuite SBST),com.google.javascript.jscomp.InlineVariables,YES,InlineVariables_ESTest.java,341adf987de5d354b399448163311ac5e1a6c54a0910b9f1d1b9c05a7a3ecf99,READY,
Closure,121,DeepSeek V4 Flash,com.google.javascript.jscomp.InlineVariables,YES,InlineVariablesDeepseekTest.java,3f8435c6662b98794f666595772cbc851d7fa4339aa737736a7b27e65d6d18b1,READY,
Closure,121,Gemini 3.8 Flash,com.google.javascript.jscomp.InlineVariables,YES,InlineVariablesGeminiTest.java,1af5cb84bdf2ff730b58fcf8b740b84ff05e0ccddf57409fdc72d6fe25d248ca,READY,
Closure,122,IPO (Native IPO),com.google.javascript.jscomp.parsing.IRFactory,NO,,,NO_SUITE,
Closure,122,MIO (EvoSuite SBST),com.google.javascript.jscomp.parsing.IRFactory,YES,IRFactory_ESTest.java,14ea664c31d663a518bd313b5df149525369430856725800d4d0b981433e11af,READY,
Closure,122,DeepSeek V4 Flash,com.google.javascript.jscomp.parsing.IRFactory,NO,,,NO_SUITE,
Closure,122,Gemini 3.8 Flash,com.google.javascript.jscomp.parsing.IRFactory,NO,,,NO_SUITE,
Closure,123,IPO (Native IPO),com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,123,MIO (EvoSuite SBST),com.google.javascript.jscomp.CodeGenerator,YES,CodeGenerator_ESTest.java,03ae035f43583004993ac50cab9a69aaa94aace191dcb657898b5882c2389e3c,READY,
Closure,123,DeepSeek V4 Flash,com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,123,Gemini 3.8 Flash,com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,124,IPO (Native IPO),com.google.javascript.jscomp.ExploitAssigns,NO,,,NO_SUITE,
Closure,124,MIO (EvoSuite SBST),com.google.javascript.jscomp.ExploitAssigns,YES,ExploitAssigns_ESTest.java,adea7591ea053d240f73e5404f086f3a881b9e229a84792d45d2fc19e50b69b9,READY,
Closure,124,DeepSeek V4 Flash,com.google.javascript.jscomp.ExploitAssigns,YES,ExploitAssignsDeepseekTest.java,e207339064f8369bad5a40e700ec5803deff0252899d9ad06d82efac6c142e0a,READY,
Closure,124,Gemini 3.8 Flash,com.google.javascript.jscomp.ExploitAssigns,YES,ExploitAssignsGeminiTest.java,ed7d2de691d27f7ef2e9e765850ad94c3d9c410af5d3383a9484614dc2c9d67b,READY,
Closure,125,IPO (Native IPO),com.google.javascript.jscomp.TypeCheck,NO,,,NO_SUITE,
Closure,125,MIO (EvoSuite SBST),com.google.javascript.jscomp.TypeCheck,YES,TypeCheck_ESTest.java,4ea27d4d3459890aa6d5ae0f5692f2159e2149e07285cb9b94cd022bea4bde74,READY,
Closure,125,DeepSeek V4 Flash,com.google.javascript.jscomp.TypeCheck,YES,TypeCheckDeepseekTest.java,9bf2e7c01a164132fc21bb3bf83cba73c162b2cc2913b64f73d492639e5662b6,READY,
Closure,125,Gemini 3.8 Flash,com.google.javascript.jscomp.TypeCheck,YES,TypeCheckGeminiTest.java,716e1284c82dd99e7bb18453d4b3939277b6cd8ef87d4e5b92d0bff3bd899054,READY,
Closure,126,IPO (Native IPO),com.google.javascript.jscomp.MinimizeExitPoints,NO,,,NO_SUITE,
Closure,126,MIO (EvoSuite SBST),com.google.javascript.jscomp.MinimizeExitPoints,YES,MinimizeExitPoints_ESTest.java,29ac08d74287333db414afe532fbb825e19c3e056066ff9b4321c21d66c7e458,READY,
Closure,126,DeepSeek V4 Flash,com.google.javascript.jscomp.MinimizeExitPoints,YES,MinimizeExitPointsDeepseekTest.java,3c2b310959e0fb8acded7a6a5806d5ab9332da8e8f2d2e0549eb572ab0345431,READY,
Closure,126,Gemini 3.8 Flash,com.google.javascript.jscomp.MinimizeExitPoints,YES,MinimizeExitPointsGeminiTest.java,3e09b05f9b0633e04bb94f934525e4bf480f451cf80585241225dc4cc8f4834e,READY,
Closure,127,IPO (Native IPO),com.google.javascript.jscomp.UnreachableCodeElimination,NO,,,NO_SUITE,
Closure,127,MIO (EvoSuite SBST),com.google.javascript.jscomp.UnreachableCodeElimination,YES,UnreachableCodeElimination_ESTest.java,563ddd683cef15d028b4bdf49bc4a9cc2d55a9416d446377cbd5b9d513b877fc,READY,
Closure,127,DeepSeek V4 Flash,com.google.javascript.jscomp.UnreachableCodeElimination,YES,UnreachableCodeEliminationDeepseekTest.java,7270f1120cefb1db3ed1231a7dd44570e0d950dfc6496fdb82c8e8ff2f7f12b0,READY,
Closure,127,Gemini 3.8 Flash,com.google.javascript.jscomp.UnreachableCodeElimination,YES,UnreachableCodeEliminationGeminiTest.java,9197aec5c8850d4966cdde3604087514d3815b3bb3856316d622de8face33424,READY,
Closure,128,IPO (Native IPO),com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,128,MIO (EvoSuite SBST),com.google.javascript.jscomp.CodeGenerator,YES,CodeGenerator_ESTest.java,d1354da1b8e8ff55369c0149790ff164cdd6e8a25831bf98eb76fd093b4f4306,READY,
Closure,128,DeepSeek V4 Flash,com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,128,Gemini 3.8 Flash,com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,129,IPO (Native IPO),com.google.javascript.jscomp.PrepareAst,NO,,,NO_SUITE,
Closure,129,MIO (EvoSuite SBST),com.google.javascript.jscomp.PrepareAst,YES,PrepareAst_ESTest.java,efac61f73051eac723fb4c38d789ad31b487cf0b5c29c5ec3704a5dde36cd231,READY,
Closure,129,DeepSeek V4 Flash,com.google.javascript.jscomp.PrepareAst,YES,PrepareAstDeepseekTest.java,462a1cb18674044c17e5ce3446f10675987ba7f2c712eeb1ea12bdc16163fd23,READY,
Closure,129,Gemini 3.8 Flash,com.google.javascript.jscomp.PrepareAst,YES,PrepareAstGeminiTest.java,5304e854a9e1eddacbd14e8a6ce8469474bdf7cfc3e2be55c2d566f4ee97990e,READY,
Closure,130,IPO (Native IPO),com.google.javascript.jscomp.CollapseProperties,NO,,,NO_SUITE,
Closure,130,MIO (EvoSuite SBST),com.google.javascript.jscomp.CollapseProperties,YES,CollapseProperties_ESTest.java,d11db201db429c35b69172ad6caf82e42612f5385b41dc6add5b83823c9a969f,READY,
Closure,130,DeepSeek V4 Flash,com.google.javascript.jscomp.CollapseProperties,YES,CollapsePropertiesDeepseekTest.java,463f561405a9917b1b5404f3c4221dfb2fdaaac1b753a70c5e23685776ff800f,READY,
Closure,130,Gemini 3.8 Flash,com.google.javascript.jscomp.CollapseProperties,YES,CollapsePropertiesGeminiTest.java,a43569cdc6da279d0121b3ff6be20e54f1d63a9520e6b03d590887f1095760b4,READY,
Closure,131,IPO (Native IPO),com.google.javascript.rhino.TokenStream,NO,,,NO_SUITE,
Closure,131,MIO (EvoSuite SBST),com.google.javascript.rhino.TokenStream,YES,TokenStream_ESTest.java,a483f8a670eb6bbc6dd176c065fea644931c6e5219b73e4eb6ab3e2c28cb7743,READY,
Closure,131,DeepSeek V4 Flash,com.google.javascript.rhino.TokenStream,NO,,,NO_SUITE,
Closure,131,Gemini 3.8 Flash,com.google.javascript.rhino.TokenStream,NO,,,NO_SUITE,
Closure,132,IPO (Native IPO),com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,NO,,,NO_SUITE,
Closure,132,MIO (EvoSuite SBST),com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,YES,PeepholeSubstituteAlternateSyntax_ESTest.java,06f7e0a7180ff787055108acaf5f93d8d3d4b87c5b4e22260809314fa443a657,READY,
Closure,132,DeepSeek V4 Flash,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,YES,PeepholeSubstituteAlternateSyntaxDeepseekTest.java,f8322f5e3598fa132c2e1276b6a91e638fd1954a30cbe43b2093c03e28cd7fbb,READY,
Closure,132,Gemini 3.8 Flash,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,YES,PeepholeSubstituteAlternateSyntaxGeminiTest.java,a26cf9e9aab09a1e6789beaac357232e331f66b44cddb915086b7d65db7bf251,READY,
Closure,133,IPO (Native IPO),com.google.javascript.jscomp.parsing.JsDocInfoParser,NO,,,NO_SUITE,
Closure,133,MIO (EvoSuite SBST),com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,JsDocInfoParser_ESTest.java,462b44b63e4f4b7e1a3ca0067d6cd327803b8f20547002a965dc798a50436e6a,READY,
Closure,133,DeepSeek V4 Flash,com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,JsDocInfoParserDeepseekTest.java,d68f1b6ce99e7fccf5eb95cfd4bd74663058970184f0d509f35165d42109a3b8,READY,
Closure,133,Gemini 3.8 Flash,com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,JsDocInfoParserGeminiTest.java,de2e57f9b24218ef054525a3e4108b428ed8d99518a72410c68864fe3cdcacbb,READY,
Closure,134,IPO (Native IPO),com.google.javascript.jscomp.AmbiguateProperties;com.google.javascript.jscomp.TypedScopeCreator,NO,,,NO_SUITE,
Closure,134,MIO (EvoSuite SBST),com.google.javascript.jscomp.AmbiguateProperties;com.google.javascript.jscomp.TypedScopeCreator,YES,AmbiguateProperties_ESTest.java;TypedScopeCreator_ESTest.java,6df9bda1c92477b62fac79a8b0cc39088bc3f3d6176fa1f7161b5312237adc51,READY,
Closure,134,DeepSeek V4 Flash,com.google.javascript.jscomp.AmbiguateProperties;com.google.javascript.jscomp.TypedScopeCreator,YES,AmbiguatePropertiesDeepseekTest.java;TypedScopeCreatorDeepseekTest.java,666f9dadd32943bcd3d1ae2197cb0fc40cdec6a7770e587daaebf3c036e42cea,READY,
Closure,134,Gemini 3.8 Flash,com.google.javascript.jscomp.AmbiguateProperties;com.google.javascript.jscomp.TypedScopeCreator,YES,AmbiguatePropertiesGeminiTest.java;TypedScopeCreatorGeminiTest.java,951430c3cdcd3dddaf5fa4843b1a95bda9247a5cc389cf0cbf7bb2af9802a327,READY,
Closure,135,IPO (Native IPO),com.google.javascript.jscomp.DevirtualizePrototypeMethods;com.google.javascript.rhino.jstype.FunctionType,NO,,,NO_SUITE,
Closure,135,MIO (EvoSuite SBST),com.google.javascript.jscomp.DevirtualizePrototypeMethods;com.google.javascript.rhino.jstype.FunctionType,YES,DevirtualizePrototypeMethods_ESTest.java;FunctionType_ESTest.java,7a16e2988e5bf7d67c68f112a844141ea615997121641326213ba55eeeea85b2,READY,
Closure,135,DeepSeek V4 Flash,com.google.javascript.jscomp.DevirtualizePrototypeMethods;com.google.javascript.rhino.jstype.FunctionType,YES,DevirtualizePrototypeMethodsDeepseekTest.java;FunctionTypeDeepseekTest.java,d32347da8459769c38a1831e17e85f1548c4f21ae7b6b48748a4b9b9a4faff1a,READY,
Closure,135,Gemini 3.8 Flash,com.google.javascript.jscomp.DevirtualizePrototypeMethods;com.google.javascript.rhino.jstype.FunctionType,YES,DevirtualizePrototypeMethodsGeminiTest.java;FunctionTypeGeminiTest.java,dabab99c4ba9afff2a513b9cb442b171d4aea3b454a9c56c0bf3dce6f0413489,READY,
Closure,136,IPO (Native IPO),com.google.javascript.jscomp.MethodCompilerPass;com.google.javascript.jscomp.RenameVars,NO,,,NO_SUITE,
Closure,136,MIO (EvoSuite SBST),com.google.javascript.jscomp.MethodCompilerPass;com.google.javascript.jscomp.RenameVars,YES,MethodCompilerPass_ESTest.java;RenameVars_ESTest.java,fbdcaab29541eb9e964fa779881b4f592c99a61240cf0b2f8e0d0df59df796f2,READY,
Closure,136,DeepSeek V4 Flash,com.google.javascript.jscomp.MethodCompilerPass;com.google.javascript.jscomp.RenameVars,YES,MethodCompilerPassDeepseekTest.java;RenameVarsDeepseekTest.java,2feb341cb9bff02fa0269007fe23533c68ba9b015c569d7ff8d713fbfda38439,READY,
Closure,136,Gemini 3.8 Flash,com.google.javascript.jscomp.MethodCompilerPass;com.google.javascript.jscomp.RenameVars,YES,MethodCompilerPassGeminiTest.java;RenameVarsGeminiTest.java,5912333b1d7a850ec4f447a281fb80931f83af754543bac7cf8d9f3544360f32,READY,
Closure,137,IPO (Native IPO),com.google.javascript.jscomp.MakeDeclaredNamesUnique;com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.Normalize,YES,NodeUtil_IPOTest.java,6c03410fff3bc0025a1d80a7432bd10e2bd901dfd477609da4a732b7b604ad92,READY,
Closure,137,MIO (EvoSuite SBST),com.google.javascript.jscomp.MakeDeclaredNamesUnique;com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.Normalize,YES,MakeDeclaredNamesUnique_ESTest.java;NodeUtil_ESTest.java;Normalize_ESTest.java,027e056167a1b292b0933e76fea2c5669905b20ec3c99abc255b21909f59805a,READY,
Closure,137,DeepSeek V4 Flash,com.google.javascript.jscomp.MakeDeclaredNamesUnique;com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.Normalize,YES,MakeDeclaredNamesUniqueDeepseekTest.java;NodeUtilDeepseekTest.java;NormalizeDeepseekTest.java,a2d7dfe0905742cfddb31d1b8f6d2737e4bf7c0edf451a70e7ae633cb5f7332f,READY,
Closure,137,Gemini 3.8 Flash,com.google.javascript.jscomp.MakeDeclaredNamesUnique;com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.Normalize,YES,MakeDeclaredNamesUniqueGeminiTest.java;NodeUtilGeminiTest.java;NormalizeGeminiTest.java,14ed9e523b4c26e320114b114a4db97194e5d5a2723672ca011023a3df838d1a,READY,
Closure,138,IPO (Native IPO),com.google.javascript.jscomp.ClosureReverseAbstractInterpreter;com.google.javascript.jscomp.TypeInference,NO,,,NO_SUITE,
Closure,138,MIO (EvoSuite SBST),com.google.javascript.jscomp.ClosureReverseAbstractInterpreter;com.google.javascript.jscomp.TypeInference,YES,ClosureReverseAbstractInterpreter_ESTest.java;TypeInference_ESTest.java,f094ec01cdc73cb84ee5ccbe5e6ffab27eeaae5282e29654ebde94138f9a5b7a,READY,
Closure,138,DeepSeek V4 Flash,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter;com.google.javascript.jscomp.TypeInference,YES,ClosureReverseAbstractInterpreterDeepseekTest.java;TypeInferenceDeepseekTest.java,7911fec8dd3420a92c713f6a9c70f5b6168abf26d4e42327f0cc1edead090a53,READY,
Closure,138,Gemini 3.8 Flash,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter;com.google.javascript.jscomp.TypeInference,YES,ClosureReverseAbstractInterpreterGeminiTest.java;TypeInferenceGeminiTest.java,05854df6f29ba273d67df3f1bee153a42aa5554b04ebd81ccb346df78b27234f,READY,
Closure,139,IPO (Native IPO),com.google.javascript.jscomp.Normalize,NO,,,NO_SUITE,
Closure,139,MIO (EvoSuite SBST),com.google.javascript.jscomp.Normalize,YES,Normalize_ESTest.java,52b0618a58b51b77d31fb9b609f0d66db6e133e86f902c995d3d2f5629ca1660,READY,
Closure,139,DeepSeek V4 Flash,com.google.javascript.jscomp.Normalize,YES,NormalizeDeepseekTest.java,7826c1d89999709f9aa8adc080bfda3f09ab2e6a3d452ceeeaff9a55730b6b07,READY,
Closure,139,Gemini 3.8 Flash,com.google.javascript.jscomp.Normalize,YES,NormalizeGeminiTest.java,18233ffcfa8c1f053909e1ec8ed03ea2ab8ca2ec3119723a1cb64a84807fea20,READY,
Closure,140,IPO (Native IPO),com.google.javascript.jscomp.Compiler,YES,Compiler_IPOTest.java,32cd942c7cfa0be62c433bec91b2afa9c590c5f1ee33054a8c37a62ec5fa6286,READY,
Closure,140,MIO (EvoSuite SBST),com.google.javascript.jscomp.Compiler,YES,Compiler_ESTest.java,49a86f05638fd640949ad9788102110b046b979633bee48e836dd07c2440c546,READY,
Closure,140,DeepSeek V4 Flash,com.google.javascript.jscomp.Compiler,YES,CompilerDeepseekTest.java,2293cac345073642df5f7299c9293f617f1a750c924f5e8e20ce57cab82f4c6d,READY,
Closure,140,Gemini 3.8 Flash,com.google.javascript.jscomp.Compiler,YES,CompilerGeminiTest.java,aaf73f8db7ce2f5e1b888b128187c8176b3bc81f251c2c23b317cc799f8b3018,READY,
Closure,141,IPO (Native IPO),com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.PureFunctionIdentifier,YES,NodeUtil_IPOTest.java,6c03410fff3bc0025a1d80a7432bd10e2bd901dfd477609da4a732b7b604ad92,READY,
Closure,141,MIO (EvoSuite SBST),com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.PureFunctionIdentifier,YES,NodeUtil_ESTest.java;PureFunctionIdentifier_ESTest.java,dbc7ce27153bb811eabc91e585d3e7b24aa1d66d6ecd5d887d24c380d2a50f2f,READY,
Closure,141,DeepSeek V4 Flash,com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.PureFunctionIdentifier,YES,NodeUtilDeepseekTest.java;PureFunctionIdentifierDeepseekTest.java,2b1e96d60bc839dcf0810ec3119198f84f5d2238803212a1e52a0e1d812fe3b0,READY,
Closure,141,Gemini 3.8 Flash,com.google.javascript.jscomp.NodeUtil;com.google.javascript.jscomp.PureFunctionIdentifier,YES,NodeUtilGeminiTest.java;PureFunctionIdentifierGeminiTest.java,ea123f4f9d373428efb2f08f0966d2eef0fef58b86a0ab9aadd57873737b6881,READY,
Closure,142,IPO (Native IPO),com.google.javascript.jscomp.CoalesceVariableNames;com.google.javascript.jscomp.parsing.JsDocInfoParser,NO,,,NO_SUITE,
Closure,142,MIO (EvoSuite SBST),com.google.javascript.jscomp.CoalesceVariableNames;com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,CoalesceVariableNames_ESTest.java;JsDocInfoParser_ESTest.java,ab8d923f43a354c88566d6cfeaaab0cec41ace705d6b5883075b6c81aab26cdc,READY,
Closure,142,DeepSeek V4 Flash,com.google.javascript.jscomp.CoalesceVariableNames;com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,CoalesceVariableNamesDeepseekTest.java;JsDocInfoParserDeepseekTest.java,2f9d57cec3e400a94494d6304d8dd61e2e847d58b45c8fe89b612277778eb2a3,READY,
Closure,142,Gemini 3.8 Flash,com.google.javascript.jscomp.CoalesceVariableNames;com.google.javascript.jscomp.parsing.JsDocInfoParser,YES,CoalesceVariableNamesGeminiTest.java;JsDocInfoParserGeminiTest.java,f7209f3e93e9642da721b91df7b4af6aceb51cfd74e698efd1897e642b417aa9,READY,
Closure,143,IPO (Native IPO),com.google.javascript.jscomp.AbstractCommandLineRunner;com.google.javascript.jscomp.RemoveConstantExpressions,NO,,,NO_SUITE,
Closure,143,MIO (EvoSuite SBST),com.google.javascript.jscomp.AbstractCommandLineRunner;com.google.javascript.jscomp.RemoveConstantExpressions,YES,AbstractCommandLineRunner_ESTest.java;RemoveConstantExpressions_ESTest.java,b6e36b092960f4ce97c2550b0487fb3c8af1f6a7a2960ecb05d55a12ea9dac0e,READY,
Closure,143,DeepSeek V4 Flash,com.google.javascript.jscomp.AbstractCommandLineRunner;com.google.javascript.jscomp.RemoveConstantExpressions,YES,AbstractCommandLineRunnerDeepseekTest.java;RemoveConstantExpressionsDeepseekTest.java,2a8d5c4d3f2f97ddcb2e6bd9d6891a0fd133936c1f2b0eb6725d098a6017b2f2,READY,
Closure,143,Gemini 3.8 Flash,com.google.javascript.jscomp.AbstractCommandLineRunner;com.google.javascript.jscomp.RemoveConstantExpressions,YES,AbstractCommandLineRunnerGeminiTest.java;RemoveConstantExpressionsGeminiTest.java,370c6129e7ad8fca6ceb8b393b83dcb2afdd1242e2e98ef824129b0f3590c06c,READY,
Closure,144,IPO (Native IPO),com.google.javascript.jscomp.FunctionTypeBuilder;com.google.javascript.jscomp.TypedScopeCreator;com.google.javascript.rhino.jstype.FunctionBuilder;com.google.javascript.rhino.jstype.FunctionType,NO,,,NO_SUITE,
Closure,144,MIO (EvoSuite SBST),com.google.javascript.jscomp.FunctionTypeBuilder;com.google.javascript.jscomp.TypedScopeCreator;com.google.javascript.rhino.jstype.FunctionBuilder;com.google.javascript.rhino.jstype.FunctionType,YES,FunctionBuilder_ESTest.java;FunctionTypeBuilder_ESTest.java;FunctionType_ESTest.java;TypedScopeCreator_ESTest.java,c7529ea4d499fe084d16d2977169855ef142db18e45c134e0349d27ccd1c17eb,READY,
Closure,144,DeepSeek V4 Flash,com.google.javascript.jscomp.FunctionTypeBuilder;com.google.javascript.jscomp.TypedScopeCreator;com.google.javascript.rhino.jstype.FunctionBuilder;com.google.javascript.rhino.jstype.FunctionType,YES,FunctionBuilderDeepseekTest.java;FunctionTypeBuilderDeepseekTest.java;FunctionTypeDeepseekTest.java;TypedScopeCreatorDeepseekTest.java,5f62c86e11f2fd134693a784b7edfbbbf5061f8f56deb29b6657f7c4e54dfd2f,READY,
Closure,144,Gemini 3.8 Flash,com.google.javascript.jscomp.FunctionTypeBuilder;com.google.javascript.jscomp.TypedScopeCreator;com.google.javascript.rhino.jstype.FunctionBuilder;com.google.javascript.rhino.jstype.FunctionType,YES,FunctionBuilderGeminiTest.java;FunctionTypeBuilderGeminiTest.java;FunctionTypeGeminiTest.java;TypedScopeCreatorGeminiTest.java,7f95ce31793f33b7c4f332d8ae1a7c60882222c1816c411316549762254fdf39,READY,
Closure,145,IPO (Native IPO),com.google.javascript.jscomp.CodeGenerator,NO,,,NO_SUITE,
Closure,145,MIO (EvoSuite SBST),com.google.javascript.jscomp.CodeGenerator,YES,CodeGenerator_ESTest.java,28a189d0175c86941d50b8d971d546a1aed7c78eb2486175892293646c8d92e3,READY,
Closure,145,DeepSeek V4 Flash,com.google.javascript.jscomp.CodeGenerator,YES,CodeGeneratorDeepseekTest.java,0bbe4a488124eb1220face6ae43eaeac49e5d8f787755e8404d9119f414b2857,READY,
Closure,145,Gemini 3.8 Flash,com.google.javascript.jscomp.CodeGenerator,YES,CodeGeneratorGeminiTest.java,0c5d11fff0c9d90d5cd49a2ce1988ebe8d344368f4a74594ccd4b5a1fc250579,READY,
Closure,146,IPO (Native IPO),com.google.javascript.rhino.jstype.JSType,NO,,,NO_SUITE,
Closure,146,MIO (EvoSuite SBST),com.google.javascript.rhino.jstype.JSType,YES,JSType_ESTest.java,bc62643af0372ff987a9bd006233852bbf089dcb06b52a88c9336f264145dd47,READY,
Closure,146,DeepSeek V4 Flash,com.google.javascript.rhino.jstype.JSType,YES,JSTypeDeepseekTest.java,033104edba984e7ed87bda0759262c15b4e4c1c1284e74c51a824422ab234046,READY,
Closure,146,Gemini 3.8 Flash,com.google.javascript.rhino.jstype.JSType,YES,JSTypeGeminiTest.java,694741b9e7a600e6306849e776dcc4978fd84c7e98cd29663006f56fcae94d7c,READY,
Closure,147,IPO (Native IPO),com.google.javascript.jscomp.CheckGlobalThis;com.google.javascript.jscomp.RuntimeTypeCheck,NO,,,NO_SUITE,
Closure,147,MIO (EvoSuite SBST),com.google.javascript.jscomp.CheckGlobalThis;com.google.javascript.jscomp.RuntimeTypeCheck,YES,CheckGlobalThis_ESTest.java;RuntimeTypeCheck_ESTest.java,c2886c475e58b3109c412a781426d93a901daabba069a2306d424123fcb3910a,READY,
Closure,147,DeepSeek V4 Flash,com.google.javascript.jscomp.CheckGlobalThis;com.google.javascript.jscomp.RuntimeTypeCheck,YES,CheckGlobalThisDeepseekTest.java;RuntimeTypeCheckDeepseekTest.java,240ebb2e9bb067ca45c61f36cecbb4684ed860a9ffd3371f4c78ae8dc3c18358,READY,
Closure,147,Gemini 3.8 Flash,com.google.javascript.jscomp.CheckGlobalThis;com.google.javascript.jscomp.RuntimeTypeCheck,YES,CheckGlobalThisGeminiTest.java;RuntimeTypeCheckGeminiTest.java,39e12c7075b51040d303ef02a40c5615187ef6edae8b616774f26d7f31325ac5,READY,
Closure,148,IPO (Native IPO),com.google.javascript.jscomp.PeepholeFoldConstants;com.google.javascript.jscomp.SourceMap,NO,,,NO_SUITE,
Closure,148,MIO (EvoSuite SBST),com.google.javascript.jscomp.PeepholeFoldConstants;com.google.javascript.jscomp.SourceMap,YES,PeepholeFoldConstants_ESTest.java;SourceMap_ESTest.java,abdc73dcea19770fdb96ffbf2a3d3b93530f2c5dfdf79a2bb962d6078b017bf2,READY,
Closure,148,DeepSeek V4 Flash,com.google.javascript.jscomp.PeepholeFoldConstants;com.google.javascript.jscomp.SourceMap,YES,PeepholeFoldConstantsDeepseekTest.java;SourceMapDeepseekTest.java,05cd95cc4fed19227a85d540500b75e843699734a2190dcb29c29c47f94a12e6,READY,
